post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel,color,city,state,cylinders,source_txt
7919232303,20260314020040,2026-03-14T02:00:40Z,6500,2013,subaru,outback,140000,,,,,,,scrapes/20260314020040/7919232303.txt
7919245015,20260306150014,2026-03-06T15:00:14Z,,2018,Acura,TLX a-spec,30000,,,,,,,scrapes/20260306150014/7919245015.txt
7919316419,20260322150015,2026-03-22T15:00:15Z,3250,2008,honda,accord,230000,,,silver,,,4,scrapes/20260322150015/7919316419.txt
7919322240,20260316180030,2026-03-16T18:00:30Z,8900,2015,Subaru,Outback,125665,,,,,,,scrapes/20260316180030/7919322240.txt
7919196712,20260312140046,2026-03-12T14:00:46Z,9700,2011,Ram,Dakota,129550,,,,,,,scrapes/20260312140046/7919196712.txt
7919304542,20260312150048,2026-03-12T15:00:48Z,5900,2015,FORD,FUSION SE,142000,,,,,,,scrapes/20260312150048/7919304542.txt
7919196590,20260307140048,2026-03-07T14:00:48Z,8200,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,scrapes/20260307140048/7919196590.txt
7919196623,20260320110006,2026-03-20T11:00:06Z,9900,2019,Hyundai,Kona,101178,,,Ultra Black Pearl,,,4,scrapes/20260320110006/7919196623.txt
7919244922,20260306150014,2026-03-06T15:00:14Z,,2018,Toyota,Camry,33000,,,,,,,scrapes/20260306150014/7919244922.txt
7918980886,20260320190027,2026-03-20T19:00:27Z,2300,2014,Scion,tc,60000,,,grey,,,4,scrapes/20260320190027/7918980886.txt
7919196801,20260312090005,2026-03-12T09:00:05Z,69500,1966,CHEVROLET,CHEVELLE,59985,,,,,,,scrapes/20260312090005/7919196801.txt
7919332430,20260322220022,2026-03-22T22:00:22Z,7500,2011,chevrolet,silverado 1500,128456,,,,,,,scrapes/20260322220022/7919332430.txt
7919196571,20260307110040,2026-03-07T11:00:40Z,16750,2023,Hyundai,Elantra,108905,,,,,,,scrapes/20260307110040/7919196571.txt
7919374634,20260323020005,2026-03-23T02:00:05Z,3288,2002,Dodge,Neon,150000,,,,,,,scrapes/20260323020005/7919374634.txt
7919365028,20260322160009,2026-03-22T16:00:09Z,56500,2023,BMW,M240i,31000,,,grey,,,6,scrapes/20260322160009/7919365028.txt
7919245094,20260315150034,2026-03-15T15:00:34Z,2000,2016,chevy,silverado 1500,90000,,,,,,,scrapes/20260315150034/7919245094.txt
7919429281,20260323070028,2026-03-23T07:00:28Z,7500,2016,Chevrolet,Trax LS,81652,,,black,,,4,scrapes/20260323070028/7919429281.txt
7919433483,20260323080028,2026-03-23T08:00:28Z,5800,2011,Ford,Fiesta SE,46123,,,blue,,,4,scrapes/20260323080028/7919433483.txt
7919446228,20260318080010,2026-03-18T08:00:10Z,34900,2023,BMW,X1 M Sport,17987,,,black,,,4,scrapes/20260318080010/7919446228.txt
7919461934,20260306160043,2026-03-06T16:00:43Z,2000,2018,Toyota,Camry,33000,,,,,,,scrapes/20260306160043/7919461934.txt
7919434562,20260323100036,2026-03-23T10:00:36Z,,2013,Ford,F-150,133885,,,green,,,6,scrapes/20260323100036/7919434562.txt
7919462081,20260315150034,2026-03-15T15:00:34Z,2000,2018,Toyota,Camry,33000,,,,,,,scrapes/20260315150034/7919462081.txt
7919462356,20260315120014,2026-03-15T12:00:14Z,,2018,Acura,TLX a-spec,30000,,,,,,,scrapes/20260315120014/7919462356.txt
7919497317,20260323080028,2026-03-23T08:00:28Z,6500,2009,Buick,Lucerne,84000,,,red,,,6,scrapes/20260323080028/7919497317.txt
7919462118,20260315100031,2026-03-15T10:00:31Z,5000,2021,Tesla,Model S,61000,,,,,,,scrapes/20260315100031/7919462118.txt
7919462321,20260315130022,2026-03-15T13:00:22Z,2000,2020,honda,accord,20000,,,,,,,scrapes/20260315130022/7919462321.txt
7919462001,20260323090005,2026-03-23T09:00:05Z,21700,2023,Tesla,Model 3,49000,,,white,,,,scrapes/20260323090005/7919462001.txt
7919462225,20260316040022,2026-03-16T04:00:22Z,2000,2016,chevy,silverado 1500,90000,,,,,,,scrapes/20260316040022/7919462225.txt
7919505950,20260309080026,2026-03-09T08:00:26Z,2000,2010,Honda,Element EX,125884,,,,,,,scrapes/20260309080026/7919505950.txt
7919507588,20260313150011,2026-03-13T15:00:11Z,,2022,Acura,TLX a-spec,24000,,,,,,,scrapes/20260313150011/7919507588.txt
7919548822,20260323170032,2026-03-23T17:00:32Z,12500,2016,jeep,wrangler,108000,,,black,,,6,scrapes/20260323170032/7919548822.txt
7919462401,20260315060039,2026-03-15T06:00:39Z,2000,2016,chevy,silverado 1500,90000,,,,,,,scrapes/20260315060039/7919462401.txt
7919534499,20260312220005,2026-03-12T22:00:05Z,7000,2009,HONDA,CR-V EX,166000,,,,,,,scrapes/20260312220005/7919534499.txt
7919517585,20260323160034,2026-03-23T16:00:34Z,6990,2011,Cadillac,SRX,163000,,,black,,,6,scrapes/20260323160034/7919517585.txt
7919547261,20260323190029,2026-03-23T19:00:29Z,74495,2026,Chrysler,Pacifica,25,,,Silver,,,6,scrapes/20260323190029/7919547261.txt
7919493630,20260323030024,2026-03-23T03:00:24Z,15995,2015,Toyota,Highlander XLE AWD,159971,,,white,,,6,scrapes/20260323030024/7919493630.txt
7919577910,20260312130027,2026-03-12T13:00:27Z,15900,2015,Chevrolet,Silverado 1500,126474,,,,,,,scrapes/20260312130027/7919577910.txt
7919578758,20260324010019,2026-03-24T01:00:19Z,7999,2012,Fiat,500,37851,,,blue,,,4,scrapes/20260324010019/7919578758.txt
7919606860,20260324110028,2026-03-24T11:00:28Z,3288,2002,Dodge,Neon,150000,,,,,,,scrapes/20260324110028/7919606860.txt
7919428143,20260323000041,2026-03-23T00:00:41Z,9450,2014,jeep,cherokee latitude 4x4,91437,,,black,,,6,scrapes/20260323000041/7919428143.txt
7919577935,20260312100031,2026-03-12T10:00:31Z,6700,2009,Chevrolet,Silverado 1500,177265,,,,,,,scrapes/20260312100031/7919577935.txt
7919652709,20260310150005,2026-03-10T15:00:05Z,18800,2022,Ram,1500,73067,,,,,,,scrapes/20260310150005/7919652709.txt
7919578012,20260312090005,2026-03-12T09:00:05Z,11500,2019,Dodge,Charger,54917,,,,,,,scrapes/20260312090005/7919578012.txt
7919664526,20260324120006,2026-03-24T12:00:06Z,9998,2015,Subaru,XV Crosstrek,154359,,,Gray,,,4,scrapes/20260324120006/7919664526.txt
7919664624,20260324130006,2026-03-24T13:00:06Z,8998,2012,Subaru,Outback,130671,,,Red,,,4,scrapes/20260324130006/7919664624.txt
7919667128,20260320120006,2026-03-20T12:00:06Z,7985,2012,BMW,528i x-drive Premium Sedan,71000,,,Piano Black Metallic,,,4,scrapes/20260320120006/7919667128.txt
7919673238,20260321060018,2026-03-21T06:00:18Z,21900,2020,chevrolet,suburban lt 4x4 suv,113946,,,white,,,8,scrapes/20260321060018/7919673238.txt
7919430015,20260323080028,2026-03-23T08:00:28Z,6000,2009,Audi,A4 2.0T Quattro,114115,,,silver,,,4,scrapes/20260323080028/7919430015.txt
7919674880,20260319210031,2026-03-19T21:00:31Z,18900,2020,Subaru,Forester,72505,,,white,,,4,scrapes/20260319210031/7919674880.txt
7919676642,20260324150006,2026-03-24T15:00:06Z,29900,2023,Jeep,Grand Cherokee Altitude,23023,,,black,,,6,scrapes/20260324150006/7919676642.txt
7919572408,20260307180046,2026-03-07T18:00:46Z,2400,2014,Chevy,equinox,240000,,,,,,,scrapes/20260307180046/7919572408.txt
7919673814,20260318180016,2026-03-18T18:00:16Z,11900,2010,toyota,tacoma,168916,,,silver,,,6,scrapes/20260318180016/7919673814.txt
7919712357,20260324160055,2026-03-24T16:00:55Z,13900,2017,Ford,Explorer,83323,,,Magnetic Metallic,,,6,scrapes/20260324160055/7919712357.txt
7919712477,20260312130027,2026-03-12T13:00:27Z,7750,2015,Volkswagen,Passat,116694,,,,,,,scrapes/20260312130027/7919712477.txt
7919712510,20260312050026,2026-03-12T05:00:26Z,16950,2021,Subaru,Forester,113372,,,,,,,scrapes/20260312050026/7919712510.txt
7919712552,20260312140046,2026-03-12T14:00:46Z,18995,2017,Ford,F-150,106743,,,,,,,scrapes/20260312140046/7919712552.txt
7919712313,20260312010036,2026-03-12T01:00:36Z,14850,2018,INFINITI,Q50,139096,,,,,,,scrapes/20260312010036/7919712313.txt
7919712588,20260312080005,2026-03-12T08:00:05Z,14600,2014,Chevrolet,Silverado 1500,142168,,,,,,,scrapes/20260312080005/7919712588.txt
7919674086,20260318200034,2026-03-18T20:00:34Z,12900,2016,Mercedes-Benz,GLE 350 4MATIC AWD SUV,133985,,,Polar White,,,6,scrapes/20260318200034/7919674086.txt
7919676234,20260321080020,2026-03-21T08:00:20Z,6900,2018,Subaru,Crosstrek 2.0i Premium AWD,188779,,,Crystal Black Silica,,,4,scrapes/20260321080020/7919676234.txt
7919714455,20260325150032,2026-03-25T15:00:32Z,6600,2012,Mercedes-Benz,C-Class,145523,,,Sapphire Grey Metallic,,,6,scrapes/20260325150032/7919714455.txt
7919675668,20260321050036,2026-03-21T05:00:36Z,6900,2015,subaru,forester,150818,,,silver,,,4,scrapes/20260321050036/7919675668.txt
7919712438,20260312090005,2026-03-12T09:00:05Z,16750,2023,Hyundai,Elantra,108905,,,,,,,scrapes/20260312090005/7919712438.txt
7919712670,20260312130027,2026-03-12T13:00:27Z,10900,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,scrapes/20260312130027/7919712670.txt
7919714561,20260312150048,2026-03-12T15:00:48Z,15450,2020,Nissan,Rogue,82675,,,,,,,scrapes/20260312150048/7919714561.txt
7919615668,20260324170023,2026-03-24T17:00:23Z,7000,2012,Honda,Civic,88000,,,Gray,,,4,scrapes/20260324170023/7919615668.txt
7919624234,20260324170023,2026-03-24T17:00:23Z,4100,2013,Subaru,Outback,194800,,,green,,,4,scrapes/20260324170023/7919624234.txt
7919672837,20260321030005,2026-03-21T03:00:05Z,13900,2016,Toyota,Rav4 Hybrid Limited AWD SUV,141229,,,black,,,4,scrapes/20260321030005/7919672837.txt
7919666767,20260314150036,2026-03-14T15:00:36Z,4985,2014,Nissan,Pathfinder,118000,,,,,,,scrapes/20260314150036/7919666767.txt
7919712628,20260312100031,2026-03-12T10:00:31Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,,,,,scrapes/20260312100031/7919712628.txt
7919714484,20260312090005,2026-03-12T09:00:05Z,6850,2015,Hyundai,Accent,95555,,,,,,,scrapes/20260312090005/7919714484.txt
7919776879,20260325160032,2026-03-25T16:00:32Z,19500,1992,Mercedes-Benz,SL500,41000,,,red,,,8,scrapes/20260325160032/7919776879.txt
7919798186,20260310040007,2026-03-10T04:00:07Z,7800,2014,HONDA,CR-V LX,179000,,,,,,,scrapes/20260310040007/7919798186.txt
7919795496,20260325070005,2026-03-25T07:00:05Z,3288,2002,Dodge,Neon,150000,,,,,,,scrapes/20260325070005/7919795496.txt
7919824569,20260325180035,2026-03-25T18:00:35Z,16500,1992,Jaguar,XJS Roadster,66660,,,black,,,12,scrapes/20260325180035/7919824569.txt
7919824901,20260326160005,2026-03-26T16:00:05Z,3500,1940,Ford,Sedan,40000,,,green,,,,scrapes/20260326160005/7919824901.txt
7919712397,20260312000115,2026-03-12T00:01:15Z,20950,2018,Land Rover,Range Rover Sport,93146,,,,,,,scrapes/20260312000115/7919712397.txt
7919824716,20260325210027,2026-03-25T21:00:27Z,,2007,Toyota,RAV4,124734,,,blue,,,4,scrapes/20260325210027/7919824716.txt
7919880787,20260308170037,2026-03-08T17:00:37Z,3700,2003,honda,accord,155000,,,,,,,scrapes/20260308170037/7919880787.txt
7919714524,20260312030036,2026-03-12T03:00:36Z,10850,2015,Ford,Fusion,92276,,,,,,,scrapes/20260312030036/7919714524.txt
7919880815,20260326090031,2026-03-26T09:00:31Z,4400,2008,cadillac,escalade,250000,,,,,,8,scrapes/20260326090031/7919880815.txt
7919890103,20260319210031,2026-03-19T21:00:31Z,16800,2022,NISSAN,MURANO SV AWD,34000,,,,,,6,scrapes/20260319210031/7919890103.txt
7919891543,20260309100049,2026-03-09T10:00:49Z,2950,2014,subaru,legacy,212000,,,,,,,scrapes/20260309100049/7919891543.txt
7919994197,20260326160005,2026-03-26T16:00:05Z,25000,2001,Ford,Mustang GT,6793,,,yellow,,,8,scrapes/20260326160005/7919994197.txt
7919857948,20260310060005,2026-03-10T06:00:05Z,11000,2019,Audi,Q5 Prestige,141500,,,,,,,scrapes/20260310060005/7919857948.txt
7919979382,20260322190025,2026-03-22T19:00:25Z,5300,2005,Toyota,Tacoma,153000,,,blue,,,4,scrapes/20260322190025/7919979382.txt
7919969830,20260315200005,2026-03-15T20:00:05Z,5495,2006,Toyota,Camry,145647,,,,,,,scrapes/20260315200005/7919969830.txt
7919975474,20260320120006,2026-03-20T12:00:06Z,10500,2018,Chevrolet,Equinox,94000,,,grey,,,4,scrapes/20260320120006/7919975474.txt
7919961889,20260326110025,2026-03-26T11:00:25Z,3288,2007,ford,focus,185000,,,,,,4,scrapes/20260326110025/7919961889.txt
7920019541,20260326170008,2026-03-26T17:00:08Z,1950,2012,Chrysler,town & country,165000,,,,,,6,scrapes/20260326170008/7920019541.txt
7920050164,20260326170008,2026-03-26T17:00:08Z,5900,2015,chevy,city express,157000,,,white,,,4,scrapes/20260326170008/7920050164.txt
7920002809,20260326130020,2026-03-26T13:00:20Z,9300,2015,Toyota,Rav4 Limited,175000,,,grey,,,4,scrapes/20260326130020/7920002809.txt
7920052615,20260312120014,2026-03-12T12:00:14Z,3500,2012,Dodge,Journey SXT,157000,,,,,,,scrapes/20260312120014/7920052615.txt
7920128344,20260314170036,2026-03-14T17:00:36Z,2000,2022,acura,tlx,30000,,,,,,,scrapes/20260314170036/7920128344.txt
7920107325,20260326140026,2026-03-26T14:00:26Z,12500,2012,jeep,wrangler,150000,,,orange,,,6,scrapes/20260326140026/7920107325.txt
7920177544,20260326060042,2026-03-26T06:00:42Z,6800,2008,GMC,SIERRA K,114000,,,black,,,8,scrapes/20260326060042/7920177544.txt
7920208963,20260326090031,2026-03-26T09:00:31Z,3288,2002,Dodge,Neon,150000,,,,,,,scrapes/20260326090031/7920208963.txt
7920234052,20260326200035,2026-03-26T20:00:35Z,3400,2011,Honda,Civic,56000,,,white,,,4,scrapes/20260326200035/7920234052.txt
7920047049,20260326190045,2026-03-26T19:00:45Z,10998,2014,Subaru,Outback,116909,,,black,,,4,scrapes/20260326190045/7920047049.txt
7920040760,20260316110005,2026-03-16T11:00:05Z,7500,2018,Volkswagen,Golf Sportwagen TSI SE Wagon,123200,,,,,,,scrapes/20260316110005/7920040760.txt
7920217110,20260314100013,2026-03-14T10:00:13Z,7000,2014,Lincoln,MKZ,139000,,,,,,,scrapes/20260314100013/7920217110.txt
7920275278,20260326160005,2026-03-26T16:00:05Z,9500,1991,Chevrolet,Corvette,58000,,,white,,,8,scrapes/20260326160005/7920275278.txt
7920275706,20260325230005,2026-03-25T23:00:05Z,66900,2026,Chrysler,Pacifica Mini-T Campervan,12,,,,,,6,scrapes/20260325230005/7920275706.txt
7920279528,20260326190045,2026-03-26T19:00:45Z,9998,2016,Subaru,Crosstrek,147973,,,White,,,4,scrapes/20260326190045/7920279528.txt
7920361055,20260319090005,2026-03-19T09:00:05Z,5900,2013,FORD,TAURUS SEL,145000,,,black,,,6,scrapes/20260319090005/7920361055.txt
7920350208,20260326190045,2026-03-26T19:00:45Z,3900,2013,Subaru,Impreza,150000,,,,,,6,scrapes/20260326190045/7920350208.txt
7919962058,20260326120034,2026-03-26T12:00:34Z,4800,1988,chevy,Camaro IROC-Z,100000,,,red,,,8,scrapes/20260326120034/7919962058.txt
7920404383,20260326130020,2026-03-26T13:00:20Z,5500,1995,chevrolet,camaro,188000,,,Plum purple,,,6,scrapes/20260326130020/7920404383.txt
7920420866,20260327040029,2026-03-27T04:00:29Z,75000,1967,Chevrolet,Chevelle SS,44839,,,blue,,,8,scrapes/20260327040029/7920420866.txt
7920322257,20260316210036,2026-03-16T21:00:36Z,999,2003,dodge,dakota,173000,,,,,,,scrapes/20260316210036/7920322257.txt
7920367073,20260313200005,2026-03-13T20:00:05Z,9200,2016,Toyota,Corolla S 4Dr,119781,,,,,,,scrapes/20260313200005/7920367073.txt
7920431821,20260327030034,2026-03-27T03:00:34Z,9885,2015,Infiniti,QX60 3.5 AWD Platinum SUV,123000,,,silver,,,6,scrapes/20260327030034/7920431821.txt
7920427485,20260327080035,2026-03-27T08:00:35Z,6985,2009,Volkswagen,Eos Komfort Convertible,65000,,,black,,,4,scrapes/20260327080035/7920427485.txt
7920417582,20260326190045,2026-03-26T19:00:45Z,3000,2009,CHEVROLET,COBALT,140000,,,,,,,scrapes/20260326190045/7920417582.txt
7920434986,20260327130031,2026-03-27T13:00:31Z,6885,2008,Infiniti,M45X,134000,,,silver,,,8,scrapes/20260327130031/7920434986.txt
7920442045,20260327110032,2026-03-27T11:00:32Z,4000,2009,Infiniti,QX 56,275000,,,white,,,8,scrapes/20260327110032/7920442045.txt
7920372819,20260314110025,2026-03-14T11:00:25Z,6500,2017,GMC,ACADIA SLT LIMITED,155000,,,,,,,scrapes/20260314110025/7920372819.txt
7920512453,20260327130031,2026-03-27T13:00:31Z,13900,2015,Audi,S5,102989,,,blue,,,6,scrapes/20260327130031/7920512453.txt
7920437564,20260313200005,2026-03-13T20:00:05Z,10600,2020,Mazda,CX-5 Grand Touring,55900,,,,,,,scrapes/20260313200005/7920437564.txt
7920529446,20260327090031,2026-03-27T09:00:31Z,4995,2011,Nissan,Sentra SR,126000,,,,,,,scrapes/20260327090031/7920529446.txt
7920658424,20260327170027,2026-03-27T17:00:27Z,3288,2002,Dodge,Neon,150000,,,,,,,scrapes/20260327170027/7920658424.txt
7920647862,20260327120039,2026-03-27T12:00:39Z,2100,2008,Ford,Taurus,152000,,,,,,6,scrapes/20260327120039/7920647862.txt
7920649827,20260327130031,2026-03-27T13:00:31Z,4500,2008,honda,pilot ex,145000,,,,,,6,scrapes/20260327130031/7920649827.txt
7920666009,20260319140005,2026-03-19T14:00:05Z,10000,1995,Chevrolet,Tahoe,111000,,,,,,8,scrapes/20260319140005/7920666009.txt
7920684119,20260313200005,2026-03-13T20:00:05Z,,2006,toyota,camry,120000,,,,,,,scrapes/20260313200005/7920684119.txt
7920650815,20260327050033,2026-03-27T05:00:33Z,18990,1985,Mazda,Rx7 GSL SE,66350,,,Sunrise Red,,,,scrapes/20260327050033/7920650815.txt
7920683674,20260325160032,2026-03-25T16:00:32Z,3500,2007,Toyota,camry,200000,,,silver,,,4,scrapes/20260325160032/7920683674.txt
7920718946,20260327180034,2026-03-27T18:00:34Z,6250,2013,Subaru,Outback 2.5i,122750,,,blue,,,4,scrapes/20260327180034/7920718946.txt
7920742163,20260316170010,2026-03-16T17:00:10Z,15500,2018,BMW,X2,79633,,,,,,,scrapes/20260316170010/7920742163.txt
7920742370,20260316110005,2026-03-16T11:00:05Z,6700,2009,Chevrolet,Silverado 1500,177265,,,,,,,scrapes/20260316110005/7920742370.txt
7920742613,20260316030014,2026-03-16T03:00:14Z,14600,2014,Chevrolet,Silverado 1500,142168,,,,,,,scrapes/20260316030014/7920742613.txt
7920742840,20260315190024,2026-03-15T19:00:24Z,,2017,Ford,Explorer,64208,,,,,,,scrapes/20260315190024/7920742840.txt
7920742481,20260316170010,2026-03-16T17:00:10Z,18900,2020,Audi,Q3,77916,,,,,,,scrapes/20260316170010/7920742481.txt
7920742719,20260328140006,2026-03-28T14:00:06Z,6850,2015,Hyundai,Accent,95555,,,Ironman Silver Metallic,,,4,scrapes/20260328140006/7920742719.txt
7920742763,20260316120005,2026-03-16T12:00:05Z,20950,2018,Land Rover,Range Rover Sport,93146,,,,,,,scrapes/20260316120005/7920742763.txt
7920757254,20260316090005,2026-03-16T09:00:05Z,9700,2011,Ram,Dakota,129550,,,,,,,scrapes/20260316090005/7920757254.txt
7920742198,20260316180030,2026-03-16T18:00:30Z,9400,2015,Honda,Civic Sedan,130759,,,,,,,scrapes/20260316180030/7920742198.txt
7920742512,20260316170010,2026-03-16T17:00:10Z,7750,2015,Volkswagen,Passat,116694,,,,,,,scrapes/20260316170010/7920742512.txt
7920742805,20260316180030,2026-03-16T18:00:30Z,16750,2023,Hyundai,Elantra,108905,,,,,,,scrapes/20260316180030/7920742805.txt
7920742446,20260327200035,2026-03-27T20:00:35Z,16950,2021,Subaru,Forester,113372,,,Crimson Red Pearl,,,4,scrapes/20260327200035/7920742446.txt
7920742685,20260316140028,2026-03-16T14:00:28Z,15900,2015,Chevrolet,Silverado 1500,126474,,,,,,,scrapes/20260316140028/7920742685.txt
7920757201,20260329020006,2026-03-29T02:00:06Z,10900,2017,Land Rover,Discovery,165497,automatic,diesel,green,,,6,scrapes/20260329020006/7920757201.txt
7920757473,20260320200025,2026-03-20T20:00:25Z,8900,2017,Hyundai,Elantra,105189,,,Scarlet Red,,,4,scrapes/20260320200025/7920757473.txt
7920757718,20260320150006,2026-03-20T15:00:06Z,20900,2014,Mercedes-Benz,S-Class,82595,,,gray,,,8,scrapes/20260320150006/7920757718.txt
7920757921,20260316190119,2026-03-16T19:01:19Z,185000,1956,Chevrolet,Bel Air,1250,,,,,,,scrapes/20260316190119/7920757921.txt
7920772502,20260330180032,2026-03-30T18:00:32Z,7485,2013,Mercedes-Benz,C300,130000,automatic,gas,red,,,6,scrapes/20260330180032/7920772502.txt
7920780110,20260330160027,2026-03-30T16:00:27Z,15000,2005,Toyota,Tundra,105000,automatic,gas,white,,,8,scrapes/20260330160027/7920780110.txt
7920757150,20260316150015,2026-03-16T15:00:15Z,15450,2020,Nissan,Rogue,82675,,,,,,,scrapes/20260316150015/7920757150.txt
7920757519,20260316180030,2026-03-16T18:00:30Z,21500,2021,Jeep,Grand Cherokee L,114305,,,,,,,scrapes/20260316180030/7920757519.txt
7920757755,20260316130006,2026-03-16T13:00:06Z,14650,2019,Chevrolet,Traverse,87713,,,,,,,scrapes/20260316130006/7920757755.txt
7920757848,20260330100029,2026-03-30T10:00:29Z,11900,2014,Acura,MDX,145379,automatic,gas,Fathom Blue Pearl,,,6,scrapes/20260330100029/7920757848.txt
7920742333,20260316170010,2026-03-16T17:00:10Z,10900,2015,Mercedes-Benz,GLK-Class,123897,,,,,,,scrapes/20260316170010/7920742333.txt
7920756738,20260328190005,2026-03-28T19:00:05Z,4900,2006,Acura,MDX,145102,automatic,gas,white,,,6,scrapes/20260328190005/7920756738.txt
7920757110,20260316110005,2026-03-16T11:00:05Z,10850,2015,Ford,Fusion,92276,,,,,,,scrapes/20260316110005/7920757110.txt
7920757333,20260316180030,2026-03-16T18:00:30Z,59000,1969,Chevrolet,Camaro,4664,,,,,,,scrapes/20260316180030/7920757333.txt
7920757447,20260320040037,2026-03-20T04:00:37Z,11500,2019,Dodge,Charger,54917,,,White,,,6,scrapes/20260320040037/7920757447.txt
7920757679,20260316190119,2026-03-16T19:01:19Z,12850,2016,Dodge,Grand Caravan,48019,,,,,,,scrapes/20260316190119/7920757679.txt
7920757886,20260316130006,2026-03-16T13:00:06Z,13500,2018,BMW,X1,86540,,,,,,,scrapes/20260316130006/7920757886.txt
7920771207,20260330220030,2026-03-30T22:00:30Z,10885,2016,GMC,Acadia,110000,automatic,gas,Ebony Twilight Metallic,,,6,scrapes/20260330220030/7920771207.txt
7920705061,20260314150036,2026-03-14T15:00:36Z,4600,2014,Nissan,Versa SV,115000,,,,,,,scrapes/20260314150036/7920705061.txt
7920757372,20260316160005,2026-03-16T16:00:05Z,13500,2011,Lexus,LS 460,115212,,,,,,,scrapes/20260316160005/7920757372.txt
7920742653,20260316190119,2026-03-16T19:01:19Z,12990,2016,Honda,Pilot,120070,,,,,,,scrapes/20260316190119/7920742653.txt
7920755945,20260327160030,2026-03-27T16:00:30Z,1250,2005,Ford,Escape,183000,,,blue,,,6,scrapes/20260327160030/7920755945.txt
7920788236,20260313070033,2026-03-13T07:00:33Z,750,2002,honda,civic,170000,,,,,,,scrapes/20260313070033/7920788236.txt
7920833286,20260330230034,2026-03-30T23:00:34Z,13000,2005,Dodge,Ram 2500,216000,automatic,diesel,white,,,6,scrapes/20260330230034/7920833286.txt
7920742551,20260316180030,2026-03-16T18:00:30Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,,,,,scrapes/20260316180030/7920742551.txt
7920742585,20260316100029,2026-03-16T10:00:29Z,14850,2018,INFINITI,Q50,139096,,,,,,,scrapes/20260316100029/7920742585.txt
7920764833,20260330080023,2026-03-30T08:00:23Z,4500,2008,Audi,A4 Quattro,109000,automatic,gas,,,,,scrapes/20260330080023/7920764833.txt
7920756308,20260328160007,2026-03-28T16:00:07Z,10000,2008,ford,f-350,126000,,,white,,,8,scrapes/20260328160007/7920756308.txt
7920857183,20260331000028,2026-03-31T00:00:28Z,13000,2020,Toyota,Corolla LE,60249,automatic,gas,blue,,,4,scrapes/20260331000028/7920857183.txt
7920757568,20260316160005,2026-03-16T16:00:05Z,69500,1966,CHEVROLET,CHEVELLE,59985,,,,,,,scrapes/20260316160005/7920757568.txt
7920757603,20260320120006,2026-03-20T12:00:06Z,8800,2015,Kia,Optima,116669,,,Bright Silver,,,4,scrapes/20260320120006/7920757603.txt
7920757810,20260316190119,2026-03-16T19:01:19Z,13800,2019,Audi,A4,71241,,,,,,,scrapes/20260316190119/7920757810.txt
7920757405,20260316190119,2026-03-16T19:01:19Z,11900,2015,Jaguar,XF,79004,,,,,,,scrapes/20260316190119/7920757405.txt
7920772329,20260318230019,2026-03-18T23:00:19Z,6885,2014,Ford,Edge,120000,,,brown,,,6,scrapes/20260318230019/7920772329.txt
7920757641,20260320170031,2026-03-20T17:00:31Z,59500,1977,Pontiac,Trans Am,5977,,,black,,,8,scrapes/20260320170031/7920757641.txt
7920862034,20260331040016,2026-03-31T04:00:16Z,8495,2016,Subaru,Impreza,135000,automatic,gas,,,,,scrapes/20260331040016/7920862034.txt
7920742408,20260316190119,2026-03-16T19:01:19Z,18995,2017,Ford,F-150,106743,,,,,,,scrapes/20260316190119/7920742408.txt
7920891915,20260317140023,2026-03-17T14:00:23Z,58925,1967,Chevrolet,Corvette,19440,,,,,,,scrapes/20260317140023/7920891915.txt
7920896808,20260313200005,2026-03-13T20:00:05Z,4900,2017,hyundai,elantra,170000,,,,,,,scrapes/20260313200005/7920896808.txt
7920764436,20260327140028,2026-03-27T14:00:28Z,2000,2011,Ford,Ranger XLT super cab,253000,,,white,,,6,scrapes/20260327140028/7920764436.txt
7920955790,20260315180005,2026-03-15T18:00:05Z,4700,2014,Volkswagen,Tiguan,158000,,,,,,,scrapes/20260315180005/7920955790.txt
7920935228,20260331120030,2026-03-31T12:00:30Z,1500,2006,Lexus,GS 300,230000,automatic,gas,black,,,6,scrapes/20260331120030/7920935228.txt
7920975949,20260331110030,2026-03-31T11:00:30Z,9995,2011,bmw,335i convertible,107544,automatic,gas,black,,,6,scrapes/20260331110030/7920975949.txt
7920956367,20260315170005,2026-03-15T17:00:05Z,4200,2018,Kia,Soul,170000,,,,,,,scrapes/20260315170005/7920956367.txt
7921002486,20260313210034,2026-03-13T21:00:34Z,15500,2020,Toyota,Camry TRD,31250,,,,,,,scrapes/20260313210034/7921002486.txt
7921008088,20260320150006,2026-03-20T15:00:06Z,,2022,Acura,TLX a-spec,24000,,,red,,,4,scrapes/20260320150006/7921008088.txt
7921056413,20260320190027,2026-03-20T19:00:27Z,7200,2010,Honda,CR-V LX,149000,,,,,,4,scrapes/20260320190027/7921056413.txt
7921085080,20260331120030,2026-03-31T12:00:30Z,3288,2002,Dodge,Neon,150000,automatic,gas,,,,,scrapes/20260331120030/7921085080.txt
7921053883,20260316200031,2026-03-16T20:00:31Z,8800,2010,ACURA,MDX SPORT,119000,,,,,,,scrapes/20260316200031/7921053883.txt
